"Entity","Code","Year","Annual.CO..emissions","Region"
"Germany","DEU",1805,1040576,"Western Europe"
"Germany","DEU",1806,937984,"Western Europe"
"Germany","DEU",1807,2689376,"Western Europe"
"Germany","DEU",1808,897680,"Western Europe"
"Germany","DEU",1809,930656,"Western Europe"
"Germany","DEU",1810,978288,"Western Europe"
"Germany","DEU",1811,926992,"Western Europe"
"Germany","DEU",1812,912336,"Western Europe"
"Germany","DEU",1813,890352,"Western Europe"
"Germany","DEU",1814,883024,"Western Europe"
"Germany","DEU",1815,1029584.06,"Western Europe"
"Germany","DEU",1816,2385264,"Western Europe"
"Germany","DEU",1817,3381872,"Western Europe"
"Germany","DEU",1818,3532096,"Western Europe"
"Germany","DEU",1819,3275616,"Western Europe"
"Germany","DEU",1820,3381872,"Western Europe"
"Germany","DEU",1821,3532096,"Western Europe"
"Germany","DEU",1822,3631024,"Western Europe"
"Germany","DEU",1823,4034063.8,"Western Europe"
"Germany","DEU",1824,3231648,"Western Europe"
"Germany","DEU",1825,4338176,"Western Europe"
"Germany","DEU",1826,4187952,"Western Europe"
"Germany","DEU",1827,4539696,"Western Europe"
"Germany","DEU",1828,4539696,"Western Europe"
"Germany","DEU",1829,3631024,"Western Europe"
"Germany","DEU",1830,4792512,"Western Europe"
"Germany","DEU",1831,4590992,"Western Europe"
"Germany","DEU",1832,3447824,"Western Europe"
"Germany","DEU",1833,4378480,"Western Europe"
"Germany","DEU",1834,4411456,"Western Europe"
"Germany","DEU",1835,4931744,"Western Europe"
"Germany","DEU",1836,5191888,"Western Europe"
"Germany","DEU",1837,5950336,"Western Europe"
"Germany","DEU",1838,6631840,"Western Europe"
"Germany","DEU",1839,7020224,"Western Europe"
"Germany","DEU",1840,9174656,"Western Europe"
"Germany","DEU",1841,9548384,"Western Europe"
"Germany","DEU",1842,10882080,"Western Europe"
"Germany","DEU",1843,10299504,"Western Europe"
"Germany","DEU",1844,10882080,"Western Europe"
"Germany","DEU",1845,12611488,"Western Europe"
"Germany","DEU",1846,13186736,"Western Europe"
"Germany","DEU",1847,13838928,"Western Europe"
"Germany","DEU",1848,12827664,"Western Europe"
"Germany","DEU",1849,13622752,"Western Europe"
"Germany","DEU",1850,15139648,"Western Europe"
"Germany","DEU",1851,16869056,"Western Europe"
"Germany","DEU",1852,19173712,"Western Europe"
"Germany","DEU",1853,20760224,"Western Europe"
"Germany","DEU",1854,24365600,"Western Europe"
"Germany","DEU",1855,28615840,"Western Europe"
"Germany","DEU",1856,30924160,"Western Europe"
"Germany","DEU",1857,32939362,"Western Europe"
"Germany","DEU",1858,35610416,"Western Europe"
"Germany","DEU",1859,33807730,"Western Europe"
"Germany","DEU",1860,36394510,"Western Europe"
"Germany","DEU",1861,41329920,"Western Europe"
"Germany","DEU",1862,45539856,"Western Europe"
"Germany","DEU",1863,49383390,"Western Europe"
"Germany","DEU",1864,56641776,"Western Europe"
"Germany","DEU",1865,63467810,"Western Europe"
"Germany","DEU",1866,62907216,"Western Europe"
"Germany","DEU",1867,69154340,"Western Europe"
"Germany","DEU",1868,74368210,"Western Europe"
"Germany","DEU",1869,77592530,"Western Europe"
"Germany","DEU",1870,76639890,"Western Europe"
"Germany","DEU",1871,85349220,"Western Europe"
"Germany","DEU",1872,92109300,"Western Europe"
"Germany","DEU",1873,98367410,"Western Europe"
"Germany","DEU",1874,71594560,"Western Europe"
"Germany","DEU",1875,101518450,"Western Europe"
"Germany","DEU",1876,103438380,"Western Europe"
"Germany","DEU",1877,101302270,"Western Europe"
"Germany","DEU",1878,104544910,"Western Europe"
"Germany","DEU",1879,110846990,"Western Europe"
"Germany","DEU",1880,124502720,"Western Europe"
"Germany","DEU",1881,134263620,"Western Europe"
"Germany","DEU",1882,143665440,"Western Europe"
"Germany","DEU",1883,153092910,"Western Europe"
"Germany","DEU",1884,157526350,"Western Europe"
"Germany","DEU",1885,161183020,"Western Europe"
"Germany","DEU",1886,163033340,"Western Europe"
"Germany","DEU",1887,170390660,"Western Europe"
"Germany","DEU",1888,186347380,"Western Europe"
"Germany","DEU",1889,198848940,"Western Europe"
"Germany","DEU",1890,208232450,"Western Europe"
"Germany","DEU",1891,220840270,"Western Europe"
"Germany","DEU",1892,214988860,"Western Europe"
"Germany","DEU",1893,220712030,"Western Europe"
"Germany","DEU",1894,229498300,"Western Europe"
"Germany","DEU",1895,238284580,"Western Europe"
"Germany","DEU",1896,256260160,"Western Europe"
"Germany","DEU",1897,273554240,"Western Europe"
"Germany","DEU",1898,285377950,"Western Europe"
"Germany","DEU",1899,303283940,"Western Europe"
"Germany","DEU",1900,326759200,"Western Europe"
"Germany","DEU",1901,325557400,"Western Europe"
"Germany","DEU",1902,319189380,"Western Europe"
"Germany","DEU",1903,343598940,"Western Europe"
"Germany","DEU",1904,356122460,"Western Europe"
"Germany","DEU",1905,382323740,"Western Europe"
"Germany","DEU",1906,361937250,"Western Europe"
"Germany","DEU",1907,442182530,"Western Europe"
"Germany","DEU",1908,446641600,"Western Europe"
"Germany","DEU",1909,445571700,"Western Europe"
"Germany","DEU",1910,445366530,"Western Europe"
"Germany","DEU",1911,458586240,"Western Europe"
"Germany","DEU",1912,499121060,"Western Europe"
"Germany","DEU",1913,535083260,"Western Europe"
"Germany","DEU",1914,497926600,"Western Europe"
"Germany","DEU",1915,462906100,"Western Europe"
"Germany","DEU",1916,500696600,"Western Europe"
"Germany","DEU",1917,524578560,"Western Europe"
"Germany","DEU",1918,503422600,"Western Europe"
"Germany","DEU",1919,387427700,"Western Europe"
"Germany","DEU",1920,429208300,"Western Europe"
"Germany","DEU",1921,473179970,"Western Europe"
"Germany","DEU",1922,455460830,"Western Europe"
"Germany","DEU",1923,331929100,"Western Europe"
"Germany","DEU",1924,451793180,"Western Europe"
"Germany","DEU",1925,458065950,"Western Europe"
"Germany","DEU",1926,413236900,"Western Europe"
"Germany","DEU",1927,481185800,"Western Europe"
"Germany","DEU",1928,505010900,"Western Europe"
"Germany","DEU",1929,539234750,"Western Europe"
"Germany","DEU",1930,462091780,"Western Europe"
"Germany","DEU",1931,385964900,"Western Europe"
"Germany","DEU",1932,347485760,"Western Europe"
"Germany","DEU",1933,364980800,"Western Europe"
"Germany","DEU",1934,408619780,"Western Europe"
"Germany","DEU",1935,452332830,"Western Europe"
"Germany","DEU",1936,499634430,"Western Europe"
"Germany","DEU",1937,563512600,"Western Europe"
"Germany","DEU",1938,601272640,"Western Europe"
"Germany","DEU",1939,648625500,"Western Europe"
"Germany","DEU",1940,654325000,"Western Europe"
"Germany","DEU",1941,660793200,"Western Europe"
"Germany","DEU",1942,667899400,"Western Europe"
"Germany","DEU",1943,679430140,"Western Europe"
"Germany","DEU",1944,600273150,"Western Europe"
"Germany","DEU",1945,116064530,"Western Europe"
"Germany","DEU",1946,271682430,"Western Europe"
"Germany","DEU",1947,317660030,"Western Europe"
"Germany","DEU",1948,377816400,"Western Europe"
"Germany","DEU",1949,432148030,"Western Europe"
"Germany","DEU",1950,510681820,"Western Europe"
"Germany","DEU",1951,576865540,"Western Europe"
"Germany","DEU",1952,610980600,"Western Europe"
"Germany","DEU",1953,623492030,"Western Europe"
"Germany","DEU",1954,659731900,"Western Europe"
"Germany","DEU",1955,723498430,"Western Europe"
"Germany","DEU",1956,766190800,"Western Europe"
"Germany","DEU",1957,777907650,"Western Europe"
"Germany","DEU",1958,756379140,"Western Europe"
"Germany","DEU",1959,755794560,"Western Europe"
"Germany","DEU",1960,813950200,"Western Europe"
"Germany","DEU",1961,834839600,"Western Europe"
"Germany","DEU",1962,883168600,"Western Europe"
"Germany","DEU",1963,945498000,"Western Europe"
"Germany","DEU",1964,968917500,"Western Europe"
"Germany","DEU",1965,960102200,"Western Europe"
"Germany","DEU",1966,951422000,"Western Europe"
"Germany","DEU",1967,936229440,"Western Europe"
"Germany","DEU",1968,984790850,"Western Europe"
"Germany","DEU",1969,1052000830,"Western Europe"
"Germany","DEU",1970,1026022340,"Western Europe"
"Germany","DEU",1971,1037236800,"Western Europe"
"Germany","DEU",1972,1041480960,"Western Europe"
"Germany","DEU",1973,1085738400,"Western Europe"
"Germany","DEU",1974,1062726900,"Western Europe"
"Germany","DEU",1975,1002447000,"Western Europe"
"Germany","DEU",1976,1090840400,"Western Europe"
"Germany","DEU",1977,1052608500,"Western Europe"
"Germany","DEU",1978,1079132500,"Western Europe"
"Germany","DEU",1979,1117888300,"Western Europe"
"Germany","DEU",1980,1100066000,"Western Europe"
"Germany","DEU",1981,1048523300,"Western Europe"
"Germany","DEU",1982,1015733900,"Western Europe"
"Germany","DEU",1983,1011604900,"Western Europe"
"Germany","DEU",1984,1033244600,"Western Europe"
"Germany","DEU",1985,1044117900,"Western Europe"
"Germany","DEU",1986,1047471940,"Western Europe"
"Germany","DEU",1987,1032442900,"Western Europe"
"Germany","DEU",1988,1029024200,"Western Europe"
"Germany","DEU",1989,1008792400,"Western Europe"
"Germany","DEU",1990,1054795900,"Western Europe"
"Germany","DEU",1991,1016929540,"Western Europe"
"Germany","DEU",1992,969464400,"Western Europe"
"Germany","DEU",1993,959385900,"Western Europe"
"Germany","DEU",1994,943227650,"Western Europe"
"Germany","DEU",1995,939933600,"Western Europe"
"Germany","DEU",1996,959690100,"Western Europe"
"Germany","DEU",1997,931508100,"Western Europe"
"Germany","DEU",1998,923498700,"Western Europe"
"Germany","DEU",1999,895442050,"Western Europe"
"Germany","DEU",2000,898975740,"Western Europe"
"Germany","DEU",2001,915254800,"Western Europe"
"Germany","DEU",2002,898834300,"Western Europe"
"Germany","DEU",2003,894501060,"Western Europe"
"Germany","DEU",2004,876569860,"Western Europe"
"Germany","DEU",2005,867880600,"Western Europe"
"Germany","DEU",2006,886434300,"Western Europe"
"Germany","DEU",2007,846116160,"Western Europe"
"Germany","DEU",2008,856607400,"Western Europe"
"Germany","DEU",2009,789950700,"Western Europe"
"Germany","DEU",2010,826679940,"Western Europe"
"Germany","DEU",2011,804513800,"Western Europe"
"Germany","DEU",2012,814090240,"Western Europe"
"Germany","DEU",2013,831742850,"Western Europe"
"Germany","DEU",2014,792578750,"Western Europe"
"Germany","DEU",2015,800844500,"Western Europe"
"Germany","DEU",2016,798013630,"Western Europe"
"Germany","DEU",2017,784593860,"Western Europe"
"Germany","DEU",2018,760046340,"Western Europe"
"Germany","DEU",2019,709826700,"Western Europe"
"Germany","DEU",2020,648356860,"Western Europe"
"Germany","DEU",2021,678777300,"Western Europe"
"Germany","DEU",2022,671471550,"Western Europe"
"Germany","DEU",2023,596151360,"Western Europe"
"Greece","GRC",1867,168544,"Southern Europe"
"Greece","GRC",1868,84272,"Southern Europe"
"Greece","GRC",1869,194192,"Southern Europe"
"Greece","GRC",1870,201520,"Southern Europe"
"Greece","GRC",1871,296784,"Southern Europe"
"Greece","GRC",1872,175872,"Southern Europe"
"Greece","GRC",1873,194192,"Southern Europe"
"Greece","GRC",1874,150224,"Southern Europe"
"Greece","GRC",1875,164880,"Southern Europe"
"Greece","GRC",1879,3664,"Southern Europe"
"Greece","GRC",1883,3664,"Southern Europe"
"Greece","GRC",1888,3664,"Southern Europe"
"Greece","GRC",1892,370064,"Southern Europe"
"Greece","GRC",1893,326096,"Southern Europe"
"Greece","GRC",1894,333424,"Southern Europe"
"Greece","GRC",1895,311440,"Southern Europe"
"Greece","GRC",1896,373728,"Southern Europe"
"Greece","GRC",1897,362736,"Southern Europe"
"Greece","GRC",1898,461664,"Southern Europe"
"Greece","GRC",1899,241824,"Southern Europe"
"Greece","GRC",1900,417696,"Southern Europe"
"Greece","GRC",1901,417696,"Southern Europe"
"Greece","GRC",1902,333424,"Southern Europe"
"Greece","GRC",1903,399376,"Southern Europe"
"Greece","GRC",1904,355408,"Southern Europe"
"Greece","GRC",1905,278464,"Southern Europe"
"Greece","GRC",1906,260144,"Southern Europe"
"Greece","GRC",1907,428688,"Southern Europe"
"Greece","GRC",1908,729136,"Southern Europe"
"Greece","GRC",1909,560592,"Southern Europe"
"Greece","GRC",1910,718144,"Southern Europe"
"Greece","GRC",1911,905008,"Southern Europe"
"Greece","GRC",1913,1337360,"Southern Europe"
"Greece","GRC",1914,10992,"Southern Europe"
"Greece","GRC",1915,21984,"Southern Europe"
"Greece","GRC",1916,65952,"Southern Europe"
"Greece","GRC",1917,91600,"Southern Europe"
"Greece","GRC",1918,124576,"Southern Europe"
"Greece","GRC",1919,106256,"Southern Europe"
"Greece","GRC",1920,677840,"Southern Europe"
"Greece","GRC",1921,743792,"Southern Europe"
"Greece","GRC",1922,677840,"Southern Europe"
"Greece","GRC",1923,919664,"Southern Europe"
"Greece","GRC",1924,1297056,"Southern Europe"
"Greece","GRC",1925,1978560,"Southern Europe"
"Greece","GRC",1926,1821008,"Southern Europe"
"Greece","GRC",1927,2315648,"Southern Europe"
"Greece","GRC",1928,2373678,"Southern Europe"
"Greece","GRC",1929,2703408,"Southern Europe"
"Greece","GRC",1930,2853542,"Southern Europe"
"Greece","GRC",1931,2728878,"Southern Europe"
"Greece","GRC",1932,2681246,"Southern Europe"
"Greece","GRC",1933,2300188,"Southern Europe"
"Greece","GRC",1934,2831262,"Southern Europe"
"Greece","GRC",1935,2911779,"Southern Europe"
"Greece","GRC",1936,3366087,"Southern Europe"
"Greece","GRC",1937,3585897,"Southern Europe"
"Greece","GRC",1938,2842018,"Southern Europe"
"Greece","GRC",1939,251419,"Southern Europe"
"Greece","GRC",1940,237387,"Southern Europe"
"Greece","GRC",1941,135301,"Southern Europe"
"Greece","GRC",1942,227047,"Southern Europe"
"Greece","GRC",1943,212512,"Southern Europe"
"Greece","GRC",1944,109920,"Southern Europe"
"Greece","GRC",1945,65744,"Southern Europe"
"Greece","GRC",1946,124160,"Southern Europe"
"Greece","GRC",1947,167801,"Southern Europe"
"Greece","GRC",1948,1350890,"Southern Europe"
"Greece","GRC",1949,1640135,"Southern Europe"
"Greece","GRC",1950,4127723.2,"Southern Europe"
"Greece","GRC",1951,4574584,"Southern Europe"
"Greece","GRC",1952,4797435,"Southern Europe"
"Greece","GRC",1953,4884772,"Southern Europe"
"Greece","GRC",1954,5082185,"Southern Europe"
"Greece","GRC",1955,5953088,"Southern Europe"
"Greece","GRC",1956,6286093,"Southern Europe"
"Greece","GRC",1957,6813741,"Southern Europe"
"Greece","GRC",1958,7447168,"Southern Europe"
"Greece","GRC",1959,8120928,"Southern Europe"
"Greece","GRC",1960,9391531,"Southern Europe"
"Greece","GRC",1961,9808427,"Southern Europe"
"Greece","GRC",1962,10148825,"Southern Europe"
"Greece","GRC",1963,12239481,"Southern Europe"
"Greece","GRC",1964,13201597,"Southern Europe"
"Greece","GRC",1965,16998966,"Southern Europe"
"Greece","GRC",1966,18620604,"Southern Europe"
"Greece","GRC",1967,19504190,"Southern Europe"
"Greece","GRC",1968,22286276,"Southern Europe"
"Greece","GRC",1969,25434256,"Southern Europe"
"Greece","GRC",1970,24126176,"Southern Europe"
"Greece","GRC",1971,27749512,"Southern Europe"
"Greece","GRC",1972,31477310,"Southern Europe"
"Greece","GRC",1973,37131216,"Southern Europe"
"Greece","GRC",1974,36061770,"Southern Europe"
"Greece","GRC",1975,38669764,"Southern Europe"
"Greece","GRC",1976,42655544,"Southern Europe"
"Greece","GRC",1977,46657156,"Southern Europe"
"Greece","GRC",1978,47678116,"Southern Europe"
"Greece","GRC",1979,50818708,"Southern Europe"
"Greece","GRC",1980,50888696,"Southern Europe"
"Greece","GRC",1981,50125424,"Southern Europe"
"Greece","GRC",1982,51508770,"Southern Europe"
"Greece","GRC",1983,54789372,"Southern Europe"
"Greece","GRC",1984,56284932,"Southern Europe"
"Greece","GRC",1985,59771930,"Southern Europe"
"Greece","GRC",1986,58274420,"Southern Europe"
"Greece","GRC",1987,62576332,"Southern Europe"
"Greece","GRC",1988,67051870,"Southern Europe"
"Greece","GRC",1989,73230810,"Southern Europe"
"Greece","GRC",1990,83438040,"Southern Europe"
"Greece","GRC",1991,83407500,"Southern Europe"
"Greece","GRC",1992,84975656,"Southern Europe"
"Greece","GRC",1993,84284960,"Southern Europe"
"Greece","GRC",1994,86430260,"Southern Europe"
"Greece","GRC",1995,86963200,"Southern Europe"
"Greece","GRC",1996,89114950,"Southern Europe"
"Greece","GRC",1997,93801560,"Southern Europe"
"Greece","GRC",1998,98621790,"Southern Europe"
"Greece","GRC",1999,97934820,"Southern Europe"
"Greece","GRC",2000,102973170,"Southern Europe"
"Greece","GRC",2001,105361864,"Southern Europe"
"Greece","GRC",2002,105000510,"Southern Europe"
"Greece","GRC",2003,109066730,"Southern Europe"
"Greece","GRC",2004,109485270,"Southern Europe"
"Greece","GRC",2005,113888960,"Southern Europe"
"Greece","GRC",2006,112419550,"Southern Europe"
"Greece","GRC",2007,114545700,"Southern Europe"
"Greece","GRC",2008,111080376,"Southern Europe"
"Greece","GRC",2009,104319840,"Southern Europe"
"Greece","GRC",2010,97354150,"Southern Europe"
"Greece","GRC",2011,94505230,"Southern Europe"
"Greece","GRC",2012,91392584,"Southern Europe"
"Greece","GRC",2013,81713256,"Southern Europe"
"Greece","GRC",2014,78635700,"Southern Europe"
"Greece","GRC",2015,74926660,"Southern Europe"
"Greece","GRC",2016,71359600,"Southern Europe"
"Greece","GRC",2017,74841750,"Southern Europe"
"Greece","GRC",2018,71778104,"Southern Europe"
"Greece","GRC",2019,65736276,"Southern Europe"
"Greece","GRC",2020,55558176,"Southern Europe"
"Greece","GRC",2021,57519204,"Southern Europe"
"Greece","GRC",2022,58079524,"Southern Europe"
"Greece","GRC",2023,55196200,"Southern Europe"
"Hungary","HUN",1830,113584,"Eastern Europe"
